Date,Year,Month,State,Sales Method,Product,Gender,Type,SubType,Price per Unit,Units Sold,Revenue
2021-12-15,2021,December,Michigan,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,50,65,3250
2021-12-15,2021,December,Michigan,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,60,85,5100
2021-12-15,2021,December,Michigan,In-store,Women's Apparel,Women,Apparel,Apparel,65,65,4225
2021-12-15,2021,December,Michigan,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,50,55,2750
2021-12-15,2021,December,Michigan,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,50,60,3000
2021-12-15,2021,December,Michigan,Online,Men's Apparel,Men,Apparel,Apparel,55,14,770
2021-12-15,2021,December,Michigan,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,46,18,828
2021-12-15,2021,December,Michigan,Online,Men's Street Footwear,Men,Footwear,Street Footwear,55,26,1430
2021-12-15,2021,December,Michigan,Online,Women's Apparel,Women,Apparel,Apparel,59,16,944
2021-12-15,2021,December,Michigan,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,48,14,672
2021-12-15,2021,December,Michigan,Online,Women's Street Footwear,Women,Footwear,Street Footwear,48,17,816
2021-12-15,2021,December,Pennsylvania,Online,Men's Street Footwear,Men,Footwear,Street Footwear,55,10,550
2021-12-15,2021,December,Pennsylvania,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,107,52,5564
2021-12-16,2021,December,Florida,In-store,Men's Apparel,Men,Apparel,Apparel,90,53,4770
2021-12-16,2021,December,Florida,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,85,80,6800
2021-12-16,2021,December,Florida,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,75,80,6000
2021-12-16,2021,December,Florida,In-store,Women's Apparel,Women,Apparel,Apparel,95,63,5985
2021-12-16,2021,December,Florida,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,80,60,4800
2021-12-16,2021,December,Florida,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,80,60,4800
2021-12-16,2021,December,Florida,Online,Men's Apparel,Men,Apparel,Apparel,86,15,1290
2021-12-16,2021,December,Florida,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,82,20,1640
2021-12-16,2021,December,Florida,Online,Men's Street Footwear,Men,Footwear,Street Footwear,72,22,1584
2021-12-16,2021,December,Florida,Online,Women's Apparel,Women,Apparel,Apparel,87,16,1392
2021-12-16,2021,December,Florida,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,78,18,1404
2021-12-16,2021,December,Florida,Online,Women's Street Footwear,Women,Footwear,Street Footwear,75,17,1275
2021-12-16,2021,December,Florida,Outlet,Men's Apparel,Men,Apparel,Apparel,64,18,1152
2021-12-16,2021,December,Florida,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,55,26,1430
2021-12-16,2021,December,Florida,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,58,28,1624
2021-12-16,2021,December,Florida,Outlet,Women's Apparel,Women,Apparel,Apparel,64,20,1280
2021-12-16,2021,December,Florida,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,58,20,1160
2021-12-16,2021,December,Florida,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,64,20,1280
2021-12-16,2021,December,Louisiana,Online,Men's Apparel,Men,Apparel,Apparel,167,66,11022
2021-12-16,2021,December,Louisiana,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,152,102,15504
2021-12-16,2021,December,Louisiana,Online,Men's Street Footwear,Men,Footwear,Street Footwear,139,104,14456
2021-12-16,2021,December,Louisiana,Online,Women's Apparel,Women,Apparel,Apparel,177,81,14337
2021-12-16,2021,December,Louisiana,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,147,76,11172
2021-12-16,2021,December,Louisiana,Online,Women's Street Footwear,Women,Footwear,Street Footwear,144,76,10944
2021-12-16,2021,December,Louisiana,Outlet,Men's Apparel,Men,Apparel,Apparel,55,17,935
2021-12-16,2021,December,Louisiana,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,52,25,1300
2021-12-16,2021,December,Louisiana,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,46,27,1242
2021-12-16,2021,December,Louisiana,Outlet,Women's Apparel,Women,Apparel,Apparel,59,19,1121
2021-12-16,2021,December,Louisiana,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,53,19,1007
2021-12-16,2021,December,Louisiana,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,53,19,1007
2021-12-16,2021,December,Mississippi,Online,Men's Apparel,Men,Apparel,Apparel,135,60,8100
2021-12-16,2021,December,Mississippi,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,118,74,8732
2021-12-16,2021,December,Mississippi,Online,Men's Street Footwear,Men,Footwear,Street Footwear,138,97,13386
2021-12-16,2021,December,Mississippi,Online,Women's Apparel,Women,Apparel,Apparel,146,72,10512
2021-12-16,2021,December,Mississippi,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,116,61,7076
2021-12-16,2021,December,Mississippi,Online,Women's Street Footwear,Women,Footwear,Street Footwear,119,67,7973
2021-12-16,2021,December,Mississippi,Outlet,Men's Apparel,Men,Apparel,Apparel,54,16,864
2021-12-16,2021,December,Mississippi,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,44,20,880
2021-12-16,2021,December,Mississippi,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,48,26,1248
2021-12-16,2021,December,Mississippi,Outlet,Women's Apparel,Women,Apparel,Apparel,53,18,954
2021-12-16,2021,December,Mississippi,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,41,14,574
2021-12-16,2021,December,Mississippi,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,43,16,688
2021-12-16,2021,December,Pennsylvania,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,47,6,282
2021-12-16,2021,December,Pennsylvania,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,85,30,2550
2021-12-16,2021,December,West Virginia,In-store,Men's Apparel,Men,Apparel,Apparel,65,35,2275
2021-12-16,2021,December,West Virginia,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,55,45,2475
2021-12-16,2021,December,West Virginia,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,65,65,4225
2021-12-16,2021,December,West Virginia,In-store,Women's Apparel,Women,Apparel,Apparel,70,45,3150
2021-12-16,2021,December,West Virginia,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,55,35,1925
2021-12-16,2021,December,West Virginia,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,55,40,2200
2021-12-16,2021,December,West Virginia,Online,Men's Apparel,Men,Apparel,Apparel,61,10,610
2021-12-16,2021,December,West Virginia,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,52,14,728
2021-12-16,2021,December,West Virginia,Online,Men's Street Footwear,Men,Footwear,Street Footwear,60,18,1080
2021-12-16,2021,December,West Virginia,Online,Women's Apparel,Women,Apparel,Apparel,68,12,816
2021-12-16,2021,December,West Virginia,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,53,10,530
2021-12-16,2021,December,West Virginia,Online,Women's Street Footwear,Women,Footwear,Street Footwear,50,11,550
2021-12-17,2021,December,Maine,Online,Men's Apparel,Men,Apparel,Apparel,60,5,300
2021-12-17,2021,December,Maine,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,53,7,371
2021-12-17,2021,December,Maine,Online,Men's Street Footwear,Men,Footwear,Street Footwear,62,14,868
2021-12-17,2021,December,Maine,Online,Women's Apparel,Women,Apparel,Apparel,69,8,552
2021-12-17,2021,December,Maine,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,52,5,260
2021-12-17,2021,December,Maine,Online,Women's Street Footwear,Women,Footwear,Street Footwear,52,7,364
2021-12-17,2021,December,Maine,Outlet,Men's Apparel,Men,Apparel,Apparel,65,20,1300
2021-12-17,2021,December,Maine,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,55,28,1540
2021-12-17,2021,December,Maine,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,65,48,3120
2021-12-17,2021,December,Maine,Outlet,Women's Apparel,Women,Apparel,Apparel,70,30,2100
2021-12-17,2021,December,Maine,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,55,20,1100
2021-12-17,2021,December,Maine,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,55,25,1375
2021-12-17,2021,December,Missouri,In-store,Men's Apparel,Men,Apparel,Apparel,45,35,1575
2021-12-17,2021,December,Missouri,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,35,45,1575
2021-12-17,2021,December,Missouri,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,45,65,2925
2021-12-17,2021,December,Missouri,In-store,Women's Apparel,Women,Apparel,Apparel,50,45,2250
2021-12-17,2021,December,Missouri,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,35,35,1225
2021-12-17,2021,December,Missouri,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,35,40,1400
2021-12-17,2021,December,Missouri,Online,Men's Apparel,Men,Apparel,Apparel,42,9,378
2021-12-17,2021,December,Missouri,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,32,11,352
2021-12-17,2021,December,Missouri,Online,Men's Street Footwear,Men,Footwear,Street Footwear,41,16,656
2021-12-17,2021,December,Missouri,Online,Women's Apparel,Women,Apparel,Apparel,47,13,611
2021-12-17,2021,December,Missouri,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,34,9,306
2021-12-17,2021,December,Missouri,Online,Women's Street Footwear,Women,Footwear,Street Footwear,32,12,384
2021-12-17,2021,December,New Hampshire,Online,Men's Apparel,Men,Apparel,Apparel,74,11,814
2021-12-17,2021,December,New Hampshire,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,59,12,708
2021-12-17,2021,December,New Hampshire,Online,Men's Street Footwear,Men,Footwear,Street Footwear,71,17,1207
2021-12-17,2021,December,New Hampshire,Online,Women's Apparel,Women,Apparel,Apparel,74,12,888
2021-12-17,2021,December,New Hampshire,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,62,9,558
2021-12-17,2021,December,New Hampshire,Online,Women's Street Footwear,Women,Footwear,Street Footwear,62,11,682
2021-12-17,2021,December,New Hampshire,Outlet,Men's Apparel,Men,Apparel,Apparel,125,47,5875
2021-12-17,2021,December,New Hampshire,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,114,56,6384
2021-12-17,2021,December,New Hampshire,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,124,83,10292
2021-12-17,2021,December,New Hampshire,Outlet,Women's Apparel,Women,Apparel,Apparel,141,59,8319
2021-12-17,2021,December,New Hampshire,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,114,47,5358
2021-12-17,2021,December,New Hampshire,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,112,53,5936
2021-12-17,2021,December,Pennsylvania,Online,Women's Street Footwear,Women,Footwear,Street Footwear,48,3,144
2021-12-17,2021,December,Pennsylvania,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,88,17,1496
2021-12-18,2021,December,Pennsylvania,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,48,3,144
2021-12-18,2021,December,Pennsylvania,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,90,13,1170
2021-12-19,2021,December,Arkansas,Online,Men's Apparel,Men,Apparel,Apparel,134,51,6834
2021-12-19,2021,December,Arkansas,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,114,64,7296
2021-12-19,2021,December,Arkansas,Online,Men's Street Footwear,Men,Footwear,Street Footwear,137,90,12330
2021-12-19,2021,December,Arkansas,Online,Women's Apparel,Women,Apparel,Apparel,145,65,9425
2021-12-19,2021,December,Arkansas,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,117,52,6084
2021-12-19,2021,December,Arkansas,Online,Women's Street Footwear,Women,Footwear,Street Footwear,115,58,6670
2021-12-19,2021,December,Arkansas,Outlet,Men's Apparel,Men,Apparel,Apparel,50,13,650
2021-12-19,2021,December,Arkansas,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,46,16,736
2021-12-19,2021,December,Arkansas,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,55,24,1320
2021-12-19,2021,December,Arkansas,Outlet,Women's Apparel,Women,Apparel,Apparel,55,17,935
2021-12-19,2021,December,Arkansas,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,40,12,480
2021-12-19,2021,December,Arkansas,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,43,15,645
2021-12-19,2021,December,Oklahoma,Online,Men's Apparel,Men,Apparel,Apparel,139,41,5699
2021-12-19,2021,December,Oklahoma,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,118,55,6490
2021-12-19,2021,December,Oklahoma,Online,Men's Street Footwear,Men,Footwear,Street Footwear,134,80,10720
2021-12-19,2021,December,Oklahoma,Online,Women's Apparel,Women,Apparel,Apparel,143,55,7865
2021-12-19,2021,December,Oklahoma,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,114,42,4788
2021-12-19,2021,December,Oklahoma,Online,Women's Street Footwear,Women,Footwear,Street Footwear,115,48,5520
2021-12-19,2021,December,Oklahoma,Outlet,Men's Apparel,Men,Apparel,Apparel,55,10,550
2021-12-19,2021,December,Oklahoma,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,47,15,705
2021-12-19,2021,December,Oklahoma,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,55,20,1100
2021-12-19,2021,December,Oklahoma,Outlet,Women's Apparel,Women,Apparel,Apparel,51,13,663
2021-12-19,2021,December,Oklahoma,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,45,11,495
2021-12-19,2021,December,Oklahoma,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,44,13,572
2021-12-19,2021,December,Pennsylvania,Online,Men's Apparel,Men,Apparel,Apparel,56,3,168
2021-12-19,2021,December,Pennsylvania,Outlet,Men's Apparel,Men,Apparel,Apparel,103,13,1339
2021-12-20,2021,December,Maine,Online,Women's Apparel,Women,Apparel,Apparel,58,11,638
2021-12-20,2021,December,Maine,Outlet,Women's Apparel,Women,Apparel,Apparel,60,38,2280
2021-12-20,2021,December,Maryland,In-store,Men's Apparel,Men,Apparel,Apparel,60,18,1080
2021-12-20,2021,December,Maryland,In-store,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,50,25,1250
2021-12-20,2021,December,Maryland,In-store,Men's Street Footwear,Men,Footwear,Street Footwear,60,45,2700
2021-12-20,2021,December,Maryland,In-store,Women's Apparel,Women,Apparel,Apparel,65,28,1820
2021-12-20,2021,December,Maryland,In-store,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,50,18,900
2021-12-20,2021,December,Maryland,In-store,Women's Street Footwear,Women,Footwear,Street Footwear,50,23,1150
2021-12-20,2021,December,Maryland,Online,Men's Apparel,Men,Apparel,Apparel,54,5,270
2021-12-20,2021,December,Maryland,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,46,7,322
2021-12-20,2021,December,Maryland,Online,Men's Street Footwear,Men,Footwear,Street Footwear,57,12,684
2021-12-20,2021,December,Maryland,Online,Women's Apparel,Women,Apparel,Apparel,61,7,427
2021-12-20,2021,December,Maryland,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,49,4,196
2021-12-20,2021,December,Maryland,Online,Women's Street Footwear,Women,Footwear,Street Footwear,45,7,315
2021-12-20,2021,December,Pennsylvania,Online,Women's Apparel,Women,Apparel,Apparel,60,6,360
2021-12-20,2021,December,Pennsylvania,Outlet,Women's Apparel,Women,Apparel,Apparel,107,30,3210
2021-12-21,2021,December,Kentucky,Online,Men's Apparel,Men,Apparel,Apparel,114,30,3420
2021-12-21,2021,December,Kentucky,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,107,43,4601
2021-12-21,2021,December,Kentucky,Online,Men's Street Footwear,Men,Footwear,Street Footwear,124,69,8556
2021-12-21,2021,December,Kentucky,Online,Women's Apparel,Women,Apparel,Apparel,129,43,5547
2021-12-21,2021,December,Kentucky,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,99,30,2970
2021-12-21,2021,December,Kentucky,Online,Women's Street Footwear,Women,Footwear,Street Footwear,106,35,3710
2021-12-21,2021,December,Maine,Online,Men's Street Footwear,Men,Footwear,Street Footwear,50,15,750
2021-12-21,2021,December,Maine,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,55,53,2915
2021-12-21,2021,December,Pennsylvania,Online,Men's Street Footwear,Men,Footwear,Street Footwear,66,11,726
2021-12-21,2021,December,Pennsylvania,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,118,50,5900
2021-12-22,2021,December,Arizona,Online,Men's Apparel,Men,Apparel,Apparel,107,44,4708
2021-12-22,2021,December,Arizona,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,99,81,8019
2021-12-22,2021,December,Arizona,Online,Men's Street Footwear,Men,Footwear,Street Footwear,89,81,7209
2021-12-22,2021,December,Arizona,Online,Women's Apparel,Women,Apparel,Apparel,118,59,6962
2021-12-22,2021,December,Arizona,Online,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,89,55,4895
2021-12-22,2021,December,Arizona,Online,Women's Street Footwear,Women,Footwear,Street Footwear,88,55,4840
2021-12-22,2021,December,Arizona,Outlet,Men's Apparel,Men,Apparel,Apparel,42,11,462
2021-12-22,2021,December,Arizona,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,33,21,693
2021-12-22,2021,December,Arizona,Outlet,Men's Street Footwear,Men,Footwear,Street Footwear,35,19,665
2021-12-22,2021,December,Arizona,Outlet,Women's Apparel,Women,Apparel,Apparel,43,14,602
2021-12-22,2021,December,Arizona,Outlet,Women's Athletic Footwear,Women,Footwear,Athletic Footwear,32,13,416
2021-12-22,2021,December,Arizona,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,35,14,490
2021-12-22,2021,December,Maine,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,49,9,441
2021-12-22,2021,December,Maine,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,50,30,1500
2021-12-22,2021,December,Pennsylvania,Online,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,55,6,330
2021-12-22,2021,December,Pennsylvania,Outlet,Men's Athletic Footwear,Men,Footwear,Athletic Footwear,103,27,2781
2021-12-23,2021,December,Maine,Online,Women's Street Footwear,Women,Footwear,Street Footwear,41,7,287
2021-12-23,2021,December,Maine,Outlet,Women's Street Footwear,Women,Footwear,Street Footwear,45,23,1035
2021-12-23,2021,December,Oregon,In-store,Men's Apparel,Men,Apparel,Apparel,80,48,3840
