Date,State,Sales Method,Product,Price per Unit,Units Sold
2021-11-18,New Hampshire,Outlet,Women's Apparel,141,52
2021-11-18,New Hampshire,Outlet,Women's Athletic Footwear,108,44
2021-11-18,New Hampshire,Outlet,Women's Street Footwear,116,46
2021-11-18,Pennsylvania,Online,Women's Athletic Footwear,51,3
2021-11-18,Pennsylvania,Outlet,Women's Athletic Footwear,97,13
2021-11-19,Maine,Online,Women's Street Footwear,43,6
2021-11-19,Maine,Outlet,Women's Street Footwear,45,23
2021-11-19,Pennsylvania,Online,Men's Apparel,59,3
2021-11-19,Pennsylvania,Outlet,Men's Apparel,116,17
2021-11-20,Arkansas,Online,Men's Apparel,144,44
2021-11-20,Arkansas,Online,Men's Athletic Footwear,29,47
2021-11-20,Arkansas,Online,Men's Street Footwear,49,69
2021-11-20,Arkansas,Online,Women's Apparel,148,57
2021-11-20,Arkansas,Online,Women's Athletic Footwear,106,49
2021-11-20,Arkansas,Online,Women's Street Footwear,48,41
2021-11-20,Arkansas,Outlet,Men's Apparel,56,11
2021-11-20,Arkansas,Outlet,Men's Athletic Footwear,11,12
2021-11-20,Arkansas,Outlet,Men's Street Footwear,18,18
2021-11-20,Arkansas,Outlet,Women's Apparel,53,14
2021-11-20,Arkansas,Outlet,Women's Athletic Footwear,41,13
2021-11-20,Arkansas,Outlet,Women's Street Footwear,19,10
2021-11-20,Maine,Online,Women's Athletic Footwear,43,4
2021-11-20,Maine,Outlet,Women's Athletic Footwear,45,18
2021-11-20,Oklahoma,Online,Men's Apparel,146,36
2021-11-20,Oklahoma,Online,Men's Athletic Footwear,29,38
2021-11-20,Oklahoma,Online,Men's Street Footwear,48,61
2021-11-20,Oklahoma,Online,Women's Apparel,147,49
2021-11-20,Oklahoma,Online,Women's Athletic Footwear,107,38
2021-11-20,Oklahoma,Online,Women's Street Footwear,48,32
2021-11-20,Oklahoma,Outlet,Men's Apparel,60,9
2021-11-20,Oklahoma,Outlet,Men's Athletic Footwear,11,10
2021-11-20,Oklahoma,Outlet,Men's Street Footwear,16,17
2021-11-20,Oklahoma,Outlet,Women's Apparel,60,13
2021-11-20,Oklahoma,Outlet,Women's Athletic Footwear,37,9
2021-11-20,Oklahoma,Outlet,Women's Street Footwear,19,8
2021-11-20,Pennsylvania,Online,Women's Apparel,64,6
2021-11-20,Pennsylvania,Outlet,Women's Apparel,121,33
2021-11-21,Maine,Online,Men's Apparel,53,6
2021-11-21,Maine,Outlet,Men's Apparel,55,20
2021-11-21,Maryland,In-store,Men's Apparel,60,13
2021-11-21,Maryland,In-store,Men's Athletic Footwear,50,18
2021-11-21,Maryland,In-store,Men's Street Footwear,60,35
2021-11-21,Maryland,In-store,Women's Apparel,65,23
2021-11-21,Maryland,In-store,Women's Athletic Footwear,50,15
2021-11-21,Maryland,In-store,Women's Street Footwear,50,17
2021-11-21,Maryland,Online,Men's Apparel,56,3
2021-11-21,Maryland,Online,Men's Athletic Footwear,45,5
2021-11-21,Maryland,Online,Men's Street Footwear,58,9
2021-11-21,Maryland,Online,Women's Apparel,62,6
2021-11-21,Maryland,Online,Women's Athletic Footwear,48,4
2021-11-21,Maryland,Online,Women's Street Footwear,49,5
2021-11-21,Pennsylvania,Online,Men's Street Footwear,64,14
2021-11-21,Pennsylvania,Outlet,Men's Street Footwear,114,67
2021-11-22,Kentucky,Online,Men's Apparel,124,23
2021-11-22,Kentucky,Online,Men's Athletic Footwear,79,35
2021-11-22,Kentucky,Online,Men's Street Footwear,98,55
2021-11-22,Kentucky,Online,Women's Apparel,136,36
2021-11-22,Kentucky,Online,Women's Athletic Footwear,107,25
2021-11-22,Kentucky,Online,Women's Street Footwear,86,28
2021-11-22,Pennsylvania,Online,Men's Athletic Footwear,59,7
2021-11-22,Pennsylvania,Outlet,Men's Athletic Footwear,101,34
2021-11-23,Arizona,Online,Men's Apparel,108,39
2021-11-23,Arizona,Online,Men's Athletic Footwear,96,68
2021-11-23,Arizona,Online,Men's Street Footwear,87,64
2021-11-23,Arizona,Online,Women's Apparel,115,54
2021-11-23,Arizona,Online,Women's Athletic Footwear,87,45
2021-11-23,Arizona,Online,Women's Street Footwear,89,49
2021-11-23,Arizona,Outlet,Men's Apparel,44,10
2021-11-23,Arizona,Outlet,Men's Athletic Footwear,38,16
2021-11-23,Arizona,Outlet,Men's Street Footwear,31,15
2021-11-23,Arizona,Outlet,Women's Apparel,39,14
2021-11-23,Arizona,Outlet,Women's Athletic Footwear,33,12
2021-11-23,Arizona,Outlet,Women's Street Footwear,33,12
2021-11-23,Pennsylvania,Online,Women's Street Footwear,52,4
2021-11-23,Pennsylvania,Outlet,Women's Street Footwear,97,23
2021-11-24,Oregon,In-store,Men's Apparel,75,43
2021-11-24,Oregon,In-store,Men's Athletic Footwear,50,65
2021-11-24,Oregon,In-store,Men's Street Footwear,45,58
2021-11-24,Oregon,In-store,Women's Apparel,80,55
2021-11-24,Oregon,In-store,Women's Athletic Footwear,55,45
2021-11-24,Oregon,In-store,Women's Street Footwear,45,48
2021-11-24,Oregon,Online,Men's Apparel,68,11
2021-11-24,Oregon,Online,Men's Athletic Footwear,48,20
2021-11-24,Oregon,Online,Men's Street Footwear,44,17
2021-11-24,Oregon,Online,Women's Apparel,76,15
2021-11-24,Oregon,Online,Women's Athletic Footwear,51,13
2021-11-24,Oregon,Online,Women's Street Footwear,42,13
2021-11-24,Oregon,Outlet,Men's Apparel,50,15
2021-11-24,Oregon,Outlet,Men's Athletic Footwear,37,20
2021-11-24,Oregon,Outlet,Men's Street Footwear,34,19
2021-11-24,Oregon,Outlet,Women's Apparel,53,17
2021-11-24,Oregon,Outlet,Women's Athletic Footwear,39,15
2021-11-24,Oregon,Outlet,Women's Street Footwear,32,15
2021-11-24,Pennsylvania,Online,Women's Athletic Footwear,52,4
2021-11-24,Pennsylvania,Outlet,Women's Athletic Footwear,98,20
2021-11-24,Virginia,In-store,Men's Apparel,75,43
2021-11-24,Virginia,In-store,Men's Athletic Footwear,50,65
2021-11-24,Virginia,In-store,Men's Street Footwear,45,58
2021-11-24,Virginia,In-store,Women's Apparel,80,55
2021-11-24,Virginia,In-store,Women's Athletic Footwear,55,45
2021-11-24,Virginia,In-store,Women's Street Footwear,45,48
2021-11-24,Virginia,Online,Men's Apparel,73,11
2021-11-24,Virginia,Online,Men's Athletic Footwear,47,17
2021-11-24,Virginia,Online,Men's Street Footwear,42,16
2021-11-24,Virginia,Online,Women's Apparel,74,15
2021-11-24,Virginia,Online,Women's Athletic Footwear,52,11
2021-11-24,Virginia,Online,Women's Street Footwear,43,14
2021-11-24,Virginia,Outlet,Men's Apparel,56,14
2021-11-24,Virginia,Outlet,Men's Athletic Footwear,34,22
2021-11-24,Virginia,Outlet,Men's Street Footwear,34,17
2021-11-24,Virginia,Outlet,Women's Apparel,60,18
2021-11-24,Virginia,Outlet,Women's Athletic Footwear,36,14
2021-11-24,Virginia,Outlet,Women's Street Footwear,33,14
2021-11-25,Pennsylvania,Online,Men's Apparel,60,5
2021-11-25,Pennsylvania,Outlet,Men's Apparel,108,20
2021-11-26,New Mexico,Online,Men's Apparel,135,49
2021-11-26,New Mexico,Online,Men's Athletic Footwear,124,75
2021-11-26,New Mexico,Online,Men's Street Footwear,118,71
2021-11-26,New Mexico,Online,Women's Apparel,147,64
2021-11-26,New Mexico,Online,Women's Athletic Footwear,115,55
2021-11-26,New Mexico,Online,Women's Street Footwear,114,57
2021-11-26,New Mexico,Outlet,Men's Apparel,54,13
2021-11-26,New Mexico,Outlet,Men's Athletic Footwear,44,18
2021-11-26,New Mexico,Outlet,Men's Street Footwear,47,18
2021-11-26,New Mexico,Outlet,Women's Apparel,56,17
2021-11-26,New Mexico,Outlet,Women's Athletic Footwear,40,14
2021-11-26,New Mexico,Outlet,Women's Street Footwear,46,15
2021-11-26,Pennsylvania,Online,Women's Apparel,65,8
2021-11-26,Pennsylvania,Outlet,Women's Apparel,122,41
2021-11-27,Pennsylvania,Online,Men's Street Footwear,60,15
2021-11-27,Pennsylvania,Outlet,Men's Street Footwear,114,68
2021-11-28,Pennsylvania,Online,Men's Athletic Footwear,55,9
2021-11-28,Pennsylvania,Outlet,Men's Athletic Footwear,105,40
2021-11-29,Pennsylvania,Online,Women's Street Footwear,51,6
2021-11-29,Pennsylvania,Outlet,Women's Street Footwear,98,30
2021-11-30,Pennsylvania,Online,Women's Athletic Footwear,51,4
2021-11-30,Pennsylvania,Outlet,Women's Athletic Footwear,94,24
2021-12-01,Pennsylvania,Online,Men's Apparel,64,6
2021-12-01,Pennsylvania,Outlet,Men's Apparel,115,26
2021-12-02,North Carolina,Online,Men's Apparel,135,85
2021-12-02,North Carolina,Online,Men's Athletic Footwear,115,98
2021-12-02,North Carolina,Online,Men's Street Footwear,134,122
2021-12-02,North Carolina,Online,Women's Apparel,144,101
2021-12-02,North Carolina,Online,Women's Athletic Footwear,115,88
2021-12-02,North Carolina,Online,Women's Street Footwear,115,95
2021-12-02,Pennsylvania,Online,Women's Apparel,64,10
2021-12-02,Pennsylvania,Outlet,Women's Apparel,120,50
2021-12-02,Wisconsin,In-store,Men's Apparel,60,25
2021-12-02,Wisconsin,In-store,Men's Athletic Footwear,50,35
2021-12-02,Wisconsin,In-store,Men's Street Footwear,60,55
2021-12-02,Wisconsin,In-store,Women's Apparel,65,35
2021-12-02,Wisconsin,In-store,Women's Athletic Footwear,50,25
2021-12-02,Wisconsin,In-store,Women's Street Footwear,50,30
2021-12-02,Wisconsin,Online,Men's Apparel,57,7
2021-12-02,Wisconsin,Online,Men's Athletic Footwear,49,10
2021-12-02,Wisconsin,Online,Men's Street Footwear,58,14
2021-12-02,Wisconsin,Online,Women's Apparel,59,9
2021-12-02,Wisconsin,Online,Women's Athletic Footwear,48,7
2021-12-02,Wisconsin,Online,Women's Street Footwear,45,9
2021-12-03,Connecticut,In-store,Men's Apparel,65,30
2021-12-03,Connecticut,In-store,Men's Athletic Footwear,55,38
2021-12-03,Connecticut,In-store,Men's Street Footwear,65,58
2021-12-03,Connecticut,In-store,Women's Apparel,70,40
2021-12-03,Connecticut,In-store,Women's Athletic Footwear,55,30
2021-12-03,Connecticut,In-store,Women's Street Footwear,55,35
2021-12-03,Connecticut,Online,Men's Apparel,60,8
2021-12-03,Connecticut,Online,Men's Athletic Footwear,51,10
2021-12-03,Connecticut,Online,Men's Street Footwear,59,15
2021-12-03,Connecticut,Online,Women's Apparel,67,11
2021-12-03,Connecticut,Online,Women's Athletic Footwear,53,9
2021-12-03,Connecticut,Online,Women's Street Footwear,50,9
2021-12-03,Connecticut,Outlet,Men's Apparel,42,10
2021-12-03,Connecticut,Outlet,Men's Athletic Footwear,37,13
2021-12-03,Connecticut,Outlet,Men's Street Footwear,45,17
2021-12-03,Connecticut,Outlet,Women's Apparel,52,12
2021-12-03,Connecticut,Outlet,Women's Athletic Footwear,38,10
2021-12-03,Connecticut,Outlet,Women's Street Footwear,43,12
2021-12-03,Pennsylvania,Online,Men's Street Footwear,60,16
2021-12-03,Pennsylvania,Outlet,Men's Street Footwear,116,71
2021-12-04,Idaho,Online,Men's Apparel,105,61
2021-12-04,Idaho,Online,Men's Athletic Footwear,106,99
2021-12-04,Idaho,Online,Men's Street Footwear,109,101
2021-12-04,Idaho,Online,Women's Apparel,125,93
2021-12-04,Idaho,Online,Women's Athletic Footwear,119,67
2021-12-04,Idaho,Online,Women's Street Footwear,116,86
2021-12-04,Idaho,Outlet,Men's Apparel,43,15
2021-12-04,Idaho,Outlet,Men's Athletic Footwear,41,24
2021-12-04,Idaho,Outlet,Men's Street Footwear,40,24
2021-12-04,Idaho,Outlet,Women's Apparel,47,23
2021-12-04,Idaho,Outlet,Women's Athletic Footwear,44,18
2021-12-04,Idaho,Outlet,Women's Street Footwear,47,22
2021-12-04,Pennsylvania,Online,Men's Athletic Footwear,54,8
2021-12-04,Pennsylvania,Outlet,Men's Athletic Footwear,104,40
2021-12-05,Iowa,In-store,Men's Apparel,60,23
2021-12-05,Iowa,In-store,Men's Athletic Footwear,50,33
2021-12-05,Iowa,In-store,Men's Street Footwear,60,53
2021-12-05,Iowa,In-store,Women's Apparel,65,33
2021-12-05,Iowa,In-store,Women's Athletic Footwear,50,23
2021-12-05,Iowa,In-store,Women's Street Footwear,50,28
2021-12-05,Iowa,Online,Men's Apparel,59,6
2021-12-05,Iowa,Online,Men's Athletic Footwear,47,9
2021-12-05,Iowa,Online,Men's Street Footwear,54,15
2021-12-05,Iowa,Online,Women's Apparel,59,9
2021-12-05,Iowa,Online,Women's Athletic Footwear,49,6
2021-12-05,Iowa,Online,Women's Street Footwear,47,8
2021-12-05,Pennsylvania,Online,Women's Street Footwear,54,6
2021-12-05,Pennsylvania,Outlet,Women's Street Footwear,93,31
2021-12-05,South Carolina,Online,Men's Apparel,136,101
2021-12-05,South Carolina,Online,Men's Athletic Footwear,118,110
2021-12-05,South Carolina,Online,Men's Street Footwear,137,137
2021-12-05,South Carolina,Online,Women's Apparel,143,111
2021-12-05,South Carolina,Online,Women's Athletic Footwear,119,97
2021-12-05,South Carolina,Online,Women's Street Footwear,116,105
2021-12-06,New Jersey,In-store,Men's Apparel,60,28
2021-12-06,New Jersey,In-store,Men's Athletic Footwear,50,35
2021-12-06,New Jersey,In-store,Men's Street Footwear,60,55
2021-12-06,New Jersey,In-store,Women's Apparel,65,38
2021-12-06,New Jersey,In-store,Women's Athletic Footwear,50,28
2021-12-06,New Jersey,In-store,Women's Street Footwear,50,33
2021-12-06,New Jersey,Online,Men's Apparel,55,8
2021-12-06,New Jersey,Online,Men's Athletic Footwear,49,11
2021-12-06,New Jersey,Online,Men's Street Footwear,55,15
2021-12-06,New Jersey,Online,Women's Apparel,59,10
2021-12-06,New Jersey,Online,Women's Athletic Footwear,47,8
2021-12-06,New Jersey,Online,Women's Street Footwear,49,9
2021-12-06,Pennsylvania,Online,Women's Athletic Footwear,53,6
2021-12-06,Pennsylvania,Outlet,Women's Athletic Footwear,98,26
2021-12-06,Rhode Island,In-store,Men's Apparel,60,23
2021-12-06,Rhode Island,In-store,Men's Athletic Footwear,50,30
2021-12-06,Rhode Island,In-store,Men's Street Footwear,60,50
2021-12-06,Rhode Island,In-store,Women's Apparel,65,33
2021-12-06,Rhode Island,In-store,Women's Athletic Footwear,50,23
2021-12-06,Rhode Island,In-store,Women's Street Footwear,50,28
2021-12-06,Rhode Island,Online,Men's Apparel,56,7
2021-12-06,Rhode Island,Online,Men's Athletic Footwear,45,8
2021-12-06,Rhode Island,Online,Men's Street Footwear,54,14
2021-12-06,Rhode Island,Online,Women's Apparel,60,9
2021-12-06,Rhode Island,Online,Women's Athletic Footwear,48,7
2021-12-06,Rhode Island,Online,Women's Street Footwear,47,7
2021-12-06,Rhode Island,Outlet,Men's Apparel,41,7
2021-12-06,Rhode Island,Outlet,Men's Athletic Footwear,37,10
2021-12-06,Rhode Island,Outlet,Men's Street Footwear,48,16
2021-12-06,Rhode Island,Outlet,Women's Apparel,51,11
2021-12-06,Rhode Island,Outlet,Women's Athletic Footwear,34,8
2021-12-06,Rhode Island,Outlet,Women's Street Footwear,40,9
2021-12-07,Pennsylvania,Online,Men's Apparel,61,5
2021-12-07,Pennsylvania,Outlet,Men's Apparel,111,23
2021-12-08,New York,In-store,Men's Apparel,65,58
2021-12-08,New York,In-store,Men's Athletic Footwear,55,68
2021-12-08,New York,In-store,Men's Street Footwear,65,88
2021-12-08,New York,In-store,Women's Apparel,70,68
2021-12-08,New York,In-store,Women's Athletic Footwear,55,58
2021-12-08,New York,In-store,Women's Street Footwear,55,63
2021-12-08,New York,Online,Men's Apparel,60,16
2021-12-08,New York,Online,Men's Athletic Footwear,51,17
2021-12-08,New York,Online,Men's Street Footwear,59,25
2021-12-08,New York,Online,Women's Apparel,69,18
2021-12-08,New York,Online,Women's Athletic Footwear,54,16
2021-12-08,New York,Online,Women's Street Footwear,52,16
2021-12-08,North Dakota,In-store,Men's Apparel,60,20
2021-12-08,North Dakota,In-store,Men's Athletic Footwear,50,30
2021-12-08,North Dakota,In-store,Men's Street Footwear,60,50
2021-12-08,North Dakota,In-store,Women's Apparel,65,30
2021-12-08,North Dakota,In-store,Women's Athletic Footwear,50,20
2021-12-08,North Dakota,In-store,Women's Street Footwear,50,25
2021-12-08,North Dakota,Online,Men's Apparel,58,5
2021-12-08,North Dakota,Online,Men's Athletic Footwear,46,8
2021-12-08,North Dakota,Online,Men's Street Footwear,55,15
2021-12-08,North Dakota,Online,Women's Apparel,63,8
2021-12-08,North Dakota,Online,Women's Athletic Footwear,47,5
2021-12-08,North Dakota,Online,Women's Street Footwear,48,7
2021-12-08,Pennsylvania,Online,Women's Apparel,64,10
2021-12-08,Pennsylvania,Outlet,Women's Apparel,119,47
2021-12-09,Indiana,In-store,Men's Apparel,60,30
2021-12-09,Indiana,In-store,Men's Athletic Footwear,50,40
2021-12-09,Indiana,In-store,Men's Street Footwear,60,60
2021-12-09,Indiana,In-store,Women's Apparel,65,40
2021-12-09,Indiana,In-store,Women's Athletic Footwear,50,30
2021-12-09,Indiana,In-store,Women's Street Footwear,50,35
2021-12-09,Indiana,Online,Men's Apparel,54,8
2021-12-09,Indiana,Online,Men's Athletic Footwear,49,11
2021-12-09,Indiana,Online,Men's Street Footwear,58,15
2021-12-09,Indiana,Online,Women's Apparel,62,12
2021-12-09,Indiana,Online,Women's Athletic Footwear,45,9
2021-12-09,Indiana,Online,Women's Street Footwear,49,11
2021-12-09,Ohio,Online,Men's Apparel,143,67
2021-12-09,Ohio,Online,Men's Athletic Footwear,125,81
2021-12-09,Ohio,Online,Men's Street Footwear,145,106
2021-12-09,Ohio,Online,Women's Apparel,154,79
2021-12-09,Ohio,Online,Women's Athletic Footwear,128,68
2021-12-09,Ohio,Online,Women's Street Footwear,124,74
2021-12-09,Pennsylvania,Online,Men's Street Footwear,62,14
2021-12-09,Pennsylvania,Outlet,Men's Street Footwear,111,64
2021-12-10,Pennsylvania,Online,Men's Athletic Footwear,48,8
2021-12-10,Pennsylvania,Outlet,Men's Athletic Footwear,90,37
2021-12-10,Utah,In-store,Men's Apparel,40,40
2021-12-10,Utah,In-store,Men's Athletic Footwear,30,50
2021-12-10,Utah,In-store,Men's Street Footwear,40,70
2021-12-10,Utah,In-store,Women's Apparel,45,50
2021-12-10,Utah,In-store,Women's Athletic Footwear,30,40
2021-12-10,Utah,In-store,Women's Street Footwear,30,45
2021-12-10,Utah,Online,Men's Apparel,38,11
2021-12-10,Utah,Online,Men's Athletic Footwear,28,15
2021-12-10,Utah,Online,Men's Street Footwear,39,20
2021-12-10,Utah,Online,Women's Apparel,42,13
2021-12-10,Utah,Online,Women's Athletic Footwear,27,11
2021-12-10,Utah,Online,Women's Street Footwear,29,11
2021-12-10,Utah,Outlet,Men's Apparel,27,12
2021-12-10,Utah,Outlet,Men's Athletic Footwear,22,17
2021-12-10,Utah,Outlet,Men's Street Footwear,29,23
2021-12-10,Utah,Outlet,Women's Apparel,29,17
2021-12-10,Utah,Outlet,Women's Athletic Footwear,22,14
2021-12-10,Utah,Outlet,Women's Street Footwear,20,15
2021-12-10,Vermont,In-store,Men's Apparel,70,33
2021-12-10,Vermont,In-store,Men's Athletic Footwear,60,40
2021-12-10,Vermont,In-store,Men's Street Footwear,70,60
2021-12-10,Vermont,In-store,Women's Apparel,75,43
2021-12-10,Vermont,In-store,Women's Athletic Footwear,60,33
2021-12-10,Vermont,In-store,Women's Street Footwear,60,38
2021-12-10,Vermont,Online,Men's Apparel,67,8
2021-12-10,Vermont,Online,Men's Athletic Footwear,55,10
2021-12-10,Vermont,Online,Men's Street Footwear,64,17
2021-12-10,Vermont,Online,Women's Apparel,68,11
2021-12-10,Vermont,Online,Women's Athletic Footwear,56,8
2021-12-10,Vermont,Online,Women's Street Footwear,55,11
2021-12-10,Vermont,Outlet,Men's Apparel,48,10
2021-12-10,Vermont,Outlet,Men's Athletic Footwear,41,13
2021-12-10,Vermont,Outlet,Men's Street Footwear,48,19
2021-12-10,Vermont,Outlet,Women's Apparel,60,15
2021-12-10,Vermont,Outlet,Women's Athletic Footwear,44,10
2021-12-10,Vermont,Outlet,Women's Street Footwear,44,13
2021-12-10,Wyoming,In-store,Men's Apparel,55,50
2021-12-10,Wyoming,In-store,Men's Athletic Footwear,45,60
2021-12-10,Wyoming,In-store,Men's Street Footwear,55,80
2021-12-10,Wyoming,In-store,Women's Apparel,60,60
2021-12-10,Wyoming,In-store,Women's Athletic Footwear,45,50
2021-12-10,Wyoming,In-store,Women's Street Footwear,45,55
2021-12-10,Wyoming,Online,Men's Apparel,54,15
2021-12-10,Wyoming,Online,Men's Athletic Footwear,44,17
2021-12-10,Wyoming,Online,Men's Street Footwear,52,22
2021-12-10,Wyoming,Online,Women's Apparel,56,17
2021-12-10,Wyoming,Online,Women's Athletic Footwear,44,14
2021-12-10,Wyoming,Online,Women's Street Footwear,44,17
2021-12-11,Pennsylvania,Online,Women's Street Footwear,41,5
2021-12-11,Pennsylvania,Outlet,Women's Street Footwear,77,26
2021-12-11,South Dakota,Online,Men's Apparel,116,25
2021-12-11,South Dakota,Online,Men's Athletic Footwear,95,38
2021-12-11,South Dakota,Online,Men's Street Footwear,118,64
2021-12-11,South Dakota,Online,Women's Apparel,129,38
2021-12-11,South Dakota,Online,Women's Athletic Footwear,95,25
2021-12-11,South Dakota,Online,Women's Street Footwear,95,32
2021-12-12,Georgia,Online,Men's Apparel,129,52
2021-12-12,Georgia,Online,Men's Athletic Footwear,118,87
2021-12-12,Georgia,Online,Men's Street Footwear,105,88
2021-12-12,Georgia,Online,Women's Apparel,134,64
2021-12-12,Georgia,Online,Women's Athletic Footwear,106,61
2021-12-12,Georgia,Online,Women's Street Footwear,108,62
2021-12-12,Georgia,Outlet,Men's Apparel,44,12
